naam	jaar	gewasgroep	lblhfdtlt	area_m2	area_prop
Kempen	14975	Groenten, kruiden en sierplanten	Witte kool - vers	63540.3773129199	1.64234640137001e-05
Kempen	14975	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - industrie	2149656.06162839	0.000555627782883931
Kempen	14975	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - vers	341943.263129014	8.83830583672759e-05
Kempen	14975	Groenten, kruiden en sierplanten	Wortel (vroege) (consumptie) - industrie	1541349.38785682	0.000398397007926766
Kempen	14975	Groenten, kruiden en sierplanten	Wortel (vroege) (consumptie) - vers	43687.0982173923	1.12919298842507e-05
Kempen	14975	Houtachtige gewassen	Andere bebossing	1295625.36154575	0.000334884012346855
Kempen	14975	Houtachtige gewassen	Bebossing (korte omlooptijd)	223080.734875591	5.76603189391838e-05
Kempen	14975	Houtachtige gewassen	Bebossing loofbomen-ecologisch	168593.218525155	4.35767739270057e-05
Kempen	14975	Houtachtige gewassen	Bebossing loofbomen-economisch	17817.3757000291	4.60530832523875e-06
Kempen	14975	Houtachtige gewassen	Bebossing naaldbomen	135671.992661184	3.50675300236982e-05
Kempen	14975	Houtachtige gewassen	Bebossing populieren	43048.0637630358	1.1126756811498e-05
Kempen	14975	Houtachtige gewassen	Boomkweek - bosplanten	1061116.78485642	0.000274269906277042
Kempen	14975	Houtachtige gewassen	Heide in natuurbeheer	32492430.391689	0.00839841190472522
Kempen	14975	Houtachtige gewassen	Houtkanten en houtwallen > 100 m²	686832.141272676	0.000177527478316543
Kempen	14975	Landbouwinfrastructuur	Andere gebouwen	4783978.05602756	0.00123652856290993
Kempen	14975	Landbouwinfrastructuur	Stallen en gebouwen	29629729.3444847	0.0076584813342912
Kempen	14975	Maïs	Korrelmaïs	139931022.760367	0.0361683737788859
Kempen	14975	Maïs	Silomaïs	361379659.785677	0.0934068396941424
Kempen	14975	Overige gewassen	Aardbeiplanten	647783.718653744	0.000167434520251225
Kempen	14975	Overige gewassen	Andere bedekking	501028.32018262	0.000129502230461113
Kempen	14975	Overige gewassen	Andere niet-vlinderbloemige groenbedekker	59114.9683680413	1.52796158398973e-05
Kempen	14975	Overige gewassen	Andere vlinderbloemige groenbedekker	25852.1154316534	6.68207060494505e-06
Kempen	14975	Overige gewassen	Blanco gewascode	9247.56337742234	2.39024429451451e-06
Kempen	14975	Overige gewassen	Champignons (loods)	2549.875	6.59073522583856e-07
Kempen	14975	Overige gewassen	Cichorei (inuline)	289972.382570728	7.49499954440602e-05
Kempen	14975	Overige gewassen	Gele mosterd	38647.1496674434	9.98923989181722e-06
Kempen	14975	Overige gewassen	Hop	1275.00870919228	3.29555166936594e-07
Kempen	14975	Overige gewassen	Jongplanten voor de sierteelt	12699.243443287	3.28240996531872e-06
Kempen	14975	Overige gewassen	Lupinen	5063.37332809738	1.30874466219179e-06
Kempen	14975	Overige gewassen	Niet ingezaaid akkerland	196073.946627207	5.06797967314131e-05
Kempen	14975	Overige gewassen	Niet nader omschreven gewas - kleine landbouwer	22032708.6737384	0.00569485755876843
Kempen	14975	Overige gewassen	Niet-eetbare tuinbouwgewassen	25886.3469681479	6.6909185286044e-06
Kempen	14975	Overige gewassen	Olifantegras, mariadistel	4538	1.17294990753882e-06
Kempen	14975	Overige gewassen	Phacelia	40035.7249386777	1.03481489345684e-05
Kempen	14975	Overige gewassen	Plantgoed van niet-vlinderbloemige groenten	50008.8259324369	1.29259250228243e-05
Kempen	14975	Overige gewassen	Snijrogge	5462.15849797604	1.41181981162701e-06
Kempen	14975	Overige gewassen	Spontane bedekking	3626041.98133403	0.000937233496416396
Kempen	14975	Overige gewassen	Tagetes (Afrikaantje)	93317.917711938	2.4120150496239e-05
Kempen	14975	Overige gewassen	Tuin met hoogstam	53461.8127266644	1.38184284474655e-05
Kempen	14975	Suikerbieten	Suikerbieten	8158634.84219635	0.00210878580515583
Kempen	14975	Vlas en hennep	Andere hennep dan vezelhennep	33886.6181376181	8.75877161994762e-06
Kempen	14975	Vlas en hennep	Vezelhennep (bestemd voor vezelproductie)	633.873659308068	1.6383914721831e-07
Kempen	14975	Voedergewassen	Andere voedergewassen	103660.999766525	2.67935566530468e-05
Kempen	14975	Voedergewassen	Eenjarige grasklaver	2613742.16043854	0.000675581451171592
Kempen	14975	Voedergewassen	Eenjarige klaver	363838.167011574	9.40422971254557e-05
Kempen	14975	Voedergewassen	Eenjarige luzerne	1984.7194362171	5.12996139092405e-07
Kempen	14975	Voedergewassen	Meerjarige grasklaver	27189840.720586	0.0070278363065682
Kempen	14975	Voedergewassen	Meerjarige klaver	126902.812430124	3.28009347964588e-05
Kempen	14975	Voedergewassen	Meerjarige luzerne	156605.622433783	4.04783054988463e-05
Kempen	14975	Voedergewassen	Mengsel van gras en vlinderbloemigen (andere dan grasklaver)	296346.965899838	7.65976523251705e-05
Kempen	14975	Voedergewassen	Mengsel van vlinderbloemigen	2306.65625	5.96208072975172e-07
Kempen	14975	Voedergewassen	Voederbieten	4379730.83272687	0.00113204162082236
Kempen	14975	Voedergewassen	Voederkool (bladkool)	3143.4442496777	8.12495073162821e-07
Kempen	14975	Voedergewassen	Voederwortelen	33831.882471641	8.74462393498796e-06
Kempen	14975	Water	Poelen > 100 m²	160615.58303913	4.15147715458442e-05
Kempen	14975	NA	NA	26244.8498840733	6.78358180804183e-06
Kempen	15340	Aardappelen	Aardappelen (niet-vroege)	37955648.5918532	0.00981050562062363
Kempen	15340	Aardappelen	Aardappelen (pootgoed)	471274.712497657	0.000121811729935987
Kempen	15340	Aardappelen	Aardappelen (primeur, rooi voor 20/6)	270899.823572678	7.00202562829118e-05
Kempen	15340	Aardappelen	Aardappelen (vroege, rooi na 19/6)	3475925.61504105	0.000898432487610004
Kempen	15340	Fruit en Noten	Aardbeien	6062913.3310378	0.00156709864060305
Kempen	15340	Fruit en Noten	Andere bessen	34661.7512226766	8.95912249708505e-06
Kempen	15340	Fruit en Noten	Andere meerjarige fruitteelten	267994.065574468	6.92691966585552e-05
Kempen	15340	Fruit en Noten	Blauwe bessen	409119.823207284	0.000105746376994993
Kempen	15340	Fruit en Noten	Braambessen	41927.6647504498	1.0837164057373e-05
Kempen	15340	Fruit en Noten	Druiven	2492.56458993349	6.44260336116574e-07
Kempen	15340	Fruit en Noten	Frambozen	74535.7761301418	1.92654763596703e-05
Kempen	15340	Fruit en Noten	Meerjarige fruitteelten (appel)	2491592.28073985	0.000644009020563736
Kempen	15340	Fruit en Noten	Meerjarige fruitteelten (peer)	799992.600445366	0.000206776387554898
Kempen	15340	Fruit en Noten	Meerjarige fruitteelten (pruim)	5325.75306976773	1.37656270840869e-06
Kempen	15340	Fruit en Noten	Meerjarige fruitteelten (zoete kers, laagstam)	16540.7039596285	4.27532330984423e-06
Kempen	15340	Fruit en Noten	Rode bessen	134842.570243726	3.48531468267244e-05
Kempen	15340	Fruit en Noten	Wijnstokken	21753.7117399604	5.62274441913014e-06
Kempen	15340	Fruit en Noten	Zwarte bessen	1075.48240790376	2.77983030169754e-07
Kempen	15340	Granen, zaden en peulvruchten	Andere granen (bv. Mengkoren)	991639.621809844	0.000256311944185474
Kempen	15340	Granen, zaden en peulvruchten	Boekweit	73080.2623216836	1.88892655207429e-05
Kempen	15340	Granen, zaden en peulvruchten	Erwten (droog geoogst)	232127.321412845	5.99986161719765e-05
Kempen	15340	Granen, zaden en peulvruchten	Haver	867247.870996573	0.000224160050704862
Kempen	15340	Granen, zaden en peulvruchten	Niet-bittere lupinen	611000.503699226	0.000157927056923794
Kempen	15340	Granen, zaden en peulvruchten	Spelt	632073.642009571	0.000163373891571804
Kempen	15340	Granen, zaden en peulvruchten	Triticale	10252321.7137381	0.00264994707055693
Kempen	15340	Granen, zaden en peulvruchten	Tuin- en veldbonen (droog geoogst)	18322.5417603324	4.73588004928559e-06
Kempen	15340	Granen, zaden en peulvruchten	Wintergerst	4273058.24690503	0.00110446965086277
Kempen	15340	Granen, zaden en peulvruchten	Winterkoolzaad	142905.372286731	3.6937162452737e-05
Kempen	15340	Granen, zaden en peulvruchten	Winterraapzaad	4796.11678897042	1.23966609611464e-06
Kempen	15340	Granen, zaden en peulvruchten	Winterrogge	1680929.27026765	0.000434474621449918
Kempen	15340	Granen, zaden en peulvruchten	Wintertarwe	9729254.68189495	0.00251474843092778
Kempen	15340	Granen, zaden en peulvruchten	Zomergerst	2606702.47613634	0.000673761883729688
Kempen	15340	Granen, zaden en peulvruchten	Zomerkoolzaad	63734.2284091996	1.64735692639111e-05
Kempen	15340	Granen, zaden en peulvruchten	Zomerrogge	56883.8911784686	1.47029429039737e-05
Kempen	15340	Granen, zaden en peulvruchten	Zomertarwe	1121379.7953263	0.000289846259859824
Kempen	15340	Granen, zaden en peulvruchten	Zonnebloempitten	9093.16463769786	2.35033640833471e-06
Kempen	15340	Grasland	Blijvend grasland	236012760.865574	0.0610028968786372
Kempen	15340	Grasland	Grassen in natuurbeheer	38147497.1147445	0.00986009325993318
Kempen	15340	Grasland	Graszoden	2492090.93057528	0.000644137908020403
Kempen	15340	Grasland	Tijdelijk grasland	401061842.347805	0.103663607514148
Kempen	15340	Grasland	Weiland met bomen (> 50 bomen per ha)	1438707.15517296	0.000371866774930709
Kempen	15340	Groenten, kruiden en sierplanten	(Knol)venkel - vers	42999.7395207499	1.11142663056537e-05
Kempen	15340	Groenten, kruiden en sierplanten	Ajuinen (niet vroege) - vers	78631.0189417145	2.03239855437124e-05
Kempen	15340	Groenten, kruiden en sierplanten	Ajuinen (niet-vroege) - industrie	203848.125450918	5.26892110840932e-05
Kempen	15340	Groenten, kruiden en sierplanten	Ajuinen (vroege) - industrie	7783.1472735554	2.01173245369718e-06
Kempen	15340	Groenten, kruiden en sierplanten	Ajuinen (vroege) - vers	83931.6143072955	2.16940456679872e-05
Kempen	15340	Groenten, kruiden en sierplanten	Andere alternatieve slasoorten - vers	165594.779552877	4.28017587848078e-05
Kempen	15340	Groenten, kruiden en sierplanten	Andere groenten - industrie	87873.3562567329	2.27128790428515e-05
Kempen	15340	Groenten, kruiden en sierplanten	Andere groenten - vers	451469.480507082	0.000116692614679898
Kempen	15340	Groenten, kruiden en sierplanten	Andere kolen - vers	208733.262614371	5.39518865323493e-05
Kempen	15340	Groenten, kruiden en sierplanten	Andere kruiden -  industriële verwerking	448848.400346108	0.00011601513655463
Kempen	15340	Groenten, kruiden en sierplanten	Andere kruiden - vers	693899.52194462	0.000179354204518768
Kempen	15340	Groenten, kruiden en sierplanten	Andere sierplanten	1120646.56383849	0.000289656739409
Kempen	15340	Groenten, kruiden en sierplanten	Andijvie - industrie	42122.6649077162	1.0887566308681e-05
Kempen	15340	Groenten, kruiden en sierplanten	Asperge - industrie	310022.960521744	8.01325259759563e-05
Kempen	15340	Groenten, kruiden en sierplanten	Asperges - vers	1866480.73699839	0.000482434642548532
Kempen	15340	Groenten, kruiden en sierplanten	Basilicum - industriële verwerking	338942.833888379	8.76075287946933e-05
Kempen	15340	Groenten, kruiden en sierplanten	Basilicum - vers verbruik	18228.164076116	4.71148597789392e-06
Kempen	15340	Groenten, kruiden en sierplanten	Bieslook - industriële verwerking	78088.6278607585	2.0183792161549e-05
Kempen	15340	Groenten, kruiden en sierplanten	Bleekselder - vers	8553.81110043288	2.21092814882266e-06
Kempen	15340	Groenten, kruiden en sierplanten	Bloembollen en -knollen, andere dan begonia	359183.789853495	9.28392668792637e-05
Kempen	15340	Groenten, kruiden en sierplanten	Bloemkool - industrie	13702.2484091893	3.54165954266912e-06
Kempen	15340	Groenten, kruiden en sierplanten	Bloemkool - vers	56967.9331906988	1.47246654845103e-05
Kempen	15340	Groenten, kruiden en sierplanten	Boomkweek - andere	3471156.28280286	0.000897199744593741
Kempen	15340	Groenten, kruiden en sierplanten	Boomkweek - fruitplanten	29811.8522204557	7.70555515767834e-06
Kempen	15340	Groenten, kruiden en sierplanten	Boomkweek - sierplanten	5840373.5295993	0.00150957813828463
Kempen	15340	Groenten, kruiden en sierplanten	Brocolli - vers	368397.619314513	9.52207918714141e-05
Kempen	15340	Groenten, kruiden en sierplanten	Chinese kool - industrie	7119.6296250578	1.84023113936143e-06
Kempen	15340	Groenten, kruiden en sierplanten	Chinese kool - vers	33432.2538778522	8.6413307833497e-06
Kempen	15340	Groenten, kruiden en sierplanten	Chrysanten	302355.455650833	7.81506839465625e-05
Kempen	15340	Groenten, kruiden en sierplanten	Courgettes - industrie	40896.95465976	1.05707534567617e-05
Kempen	15340	Groenten, kruiden en sierplanten	Courgettes - vers	131224.175875225	3.39178900307849e-05
Kempen	15340	Groenten, kruiden en sierplanten	Erwten (andere dan droog geoogst) - industrie	3699988.09731704	0.000956346561622463
Kempen	15340	Groenten, kruiden en sierplanten	Erwten (andere dan droog geoogst) - vers	134901.742035969	3.48684411299944e-05
Kempen	15340	Groenten, kruiden en sierplanten	Geneeskrachtige en aromatische planten en kruiden	6101.03783866533	1.57695279170412e-06
Kempen	15340	Groenten, kruiden en sierplanten	Groene kamerplanten (ficus, ...)	4131.38291008305	1.06785041921317e-06
Kempen	15340	Groenten, kruiden en sierplanten	Groene selder - vers	11540.2754757225	2.98284818250796e-06
Kempen	15340	Groenten, kruiden en sierplanten	Ijsbergsla - industrie	33072.0317632046	8.54822313767554e-06
Kempen	15340	Groenten, kruiden en sierplanten	Kerstbomen	753345.790817645	0.000194719452552735
Kempen	15340	Groenten, kruiden en sierplanten	Kervel - industriële verwerking	26739.9995816296	6.91156457401068e-06
Kempen	15340	Groenten, kruiden en sierplanten	Knolselder - vers	35079.0757182536	9.06698955933729e-06
Kempen	15340	Groenten, kruiden en sierplanten	Komkommers - vers	32566.4421553598	8.41754193807788e-06
Kempen	15340	Groenten, kruiden en sierplanten	Koolrabi - vers	2573.76315446524	6.65247962551082e-07
Kempen	15340	Groenten, kruiden en sierplanten	Kropsla - vers	4513.28105005401	1.166560729475e-06
Kempen	15340	Groenten, kruiden en sierplanten	Paprika - vers	682595.024364091	0.000176432298526733
Kempen	15340	Groenten, kruiden en sierplanten	Pastinaak - vers	47268.6196241021	1.22176560197395e-05
Kempen	15340	Groenten, kruiden en sierplanten	Perk- en balkonplanten	90713.7974337741	2.34470560406435e-05
Kempen	15340	Groenten, kruiden en sierplanten	Peterselie - industriële verwerking	808546.656590785	0.000208987379041203
Kempen	15340	Groenten, kruiden en sierplanten	Peterselie - vers	2998.43993053865	7.75015389882326e-07
Kempen	15340	Groenten, kruiden en sierplanten	Pompoenen - industrie	731577.059750585	0.000189092826044946
Kempen	15340	Groenten, kruiden en sierplanten	Pompoenen - vers	194333.845360747	5.02300277539777e-05
Kempen	15340	Groenten, kruiden en sierplanten	Prei - industrie	328111.263574641	8.48078616730541e-05
Kempen	15340	Groenten, kruiden en sierplanten	Prei - vers	1131258.45742495	0.000292399626055333
Kempen	15340	Groenten, kruiden en sierplanten	Raap - vers	45883.7317239384	1.18597000623908e-05
Kempen	15340	Groenten, kruiden en sierplanten	Rabarber - industrie	93563.0455172342	2.41835093848589e-05
Kempen	15340	Groenten, kruiden en sierplanten	Rabarber - vers	39818.1410185718	1.0291909393147e-05
Kempen	15340	Groenten, kruiden en sierplanten	Raketsla - vers	1725.92825870509	4.46105639371257e-07
Kempen	15340	Groenten, kruiden en sierplanten	Rammenas - industrie	157160.844509428	4.06218153450983e-05
Kempen	15340	Groenten, kruiden en sierplanten	Rode kool - industrie	234041.585713367	6.0493401569575e-05
Kempen	15340	Groenten, kruiden en sierplanten	Rode kool - vers	37709.9094995723	9.74698873089918e-06
Kempen	15340	Groenten, kruiden en sierplanten	Savooikool - industrie	5600.50221002108	1.44757790864151e-06
Kempen	15340	Groenten, kruiden en sierplanten	Savooikool - vers	165763.566680579	4.28453856789971e-05
Kempen	15340	Groenten, kruiden en sierplanten	Schorseneer - industrie	1943642.4726246	0.000502378858209241
Kempen	15340	Groenten, kruiden en sierplanten	Schorseneer - vers	178928.13576625	4.62480697009951e-05
Kempen	15340	Groenten, kruiden en sierplanten	Sierbomen en -struiken	4579738.39436902	0.00118373815033651
Kempen	15340	Groenten, kruiden en sierplanten	Snijbloemen - andere dan rozen	20361.7361515926	5.26295648663293e-06
Kempen	15340	Groenten, kruiden en sierplanten	Snijbloemen - rozen	30667.125	7.92661997206507e-06
Kempen	15340	Groenten, kruiden en sierplanten	Snijplanten	34813.3593735639	8.99830909174466e-06
Kempen	15340	Groenten, kruiden en sierplanten	Spinazie - industrie	1050954.10619809	0.000271643129504758
Kempen	15340	Groenten, kruiden en sierplanten	Spinazie - vers	201142.366343935	5.19898457481835e-05
Kempen	15340	Groenten, kruiden en sierplanten	Spruitkolen - vers	70216.3414163897	1.81490196500811e-05
Kempen	15340	Groenten, kruiden en sierplanten	Stambonen (bvb. bruine bonen) - vers	151424.839958201	3.91392137567324e-05
Kempen	15340	Groenten, kruiden en sierplanten	Stamslabonen - industrie	755751.396535821	0.000195341236379247
Kempen	15340	Groenten, kruiden en sierplanten	Stamslabonen - vers	601712.154636725	0.000155526270635991
Kempen	15340	Groenten, kruiden en sierplanten	Tomaten - vers	1638662.52233789	0.000423549813588266
Kempen	15340	Groenten, kruiden en sierplanten	Tuin- en veldbonen (andere dan droog geoogst) - industrie	1590084.20324433	0.000410993635781041
Kempen	15340	Groenten, kruiden en sierplanten	Tuin- en veldbonen (andere dan droog geoogst) - vers	288090.692370002	7.44636295676921e-05
Kempen	15340	Groenten, kruiden en sierplanten	Vaste planten	169931.27365493	4.39226248835397e-05
Kempen	15340	Groenten, kruiden en sierplanten	Veldsla - vers	15904.2040952686	4.11080535985538e-06
Kempen	15340	Groenten, kruiden en sierplanten	Vroege bladgroenten - vers	6221.79869864788	1.60816619839228e-06
Kempen	15340	Groenten, kruiden en sierplanten	Winterharde sierplanten	789762.905669635	0.000204132288934064
Kempen	15340	Groenten, kruiden en sierplanten	Witloof (voor de wortel) - vers	71442.1724460436	1.84658637207931e-05
Kempen	15340	Groenten, kruiden en sierplanten	Witloof (voor het loof) - vers	94040.7663022971	2.43069872497044e-05
Kempen	15340	Groenten, kruiden en sierplanten	Witte kool - vers	183983.90132521	4.75548479612243e-05
Kempen	15340	Groenten, kruiden en sierplanten	Wortel (niet-vroege) (consumptie) - industrie	1765344.25982098	0.000456293606507536
